ID,Display Name,Alias Names,Youtube Channel ID,Twitch Channel ID,Twitch Channel Name,Debut Date,Graduation Date,Activity,Group Name,Nationality
## VTuber Group Official Channels,,,,,,,,,,
57977c027ac54fc4947a2033f2de49f7,姬紅,,UCeJRJlt-azTW5nVxGejggOA,,,,,Active,超異界通信+,TW
1c096a5610c0459b84c74213c3b30f85,沁如夏,,UCWFI8XRhT_00xp3QdlN7cOA,,,,,Active,,TW
4a64836a88024358a7401530fed8e0f8,EPO,,UCNZOuBt0RFkJV0kC_fqfoGw,535812995,epo_live,,,Active,FreedomLive,TW
d24a2ae840f34851b5b652afef340851,雪花冰櫻,,UCUSgLBK_dyTCdoYCmZKKMwA,75349568,icesakura1122,,,Active,椛花夜露,TW
09ec73a6068c43579f5d2818ad0491d1,松風豪,,UCvtmHHnnclN5Qxx4WBmMQkA,,,,,Active,,TW
7f9d223a684e44e8b8d30bedcc07f1fa,柴可chako,,UCy3tjbhbQKeAExF6_qGZwyg,,,,,Active,BorderLive,TW
03e9bea117bd4b5ba189b48f1617d9bb,狗狗汐醬,,UCwSM1h0NmnmSuHVBFBIomXg,,,,,Active,甘甜糖罐頭,TW
eaf1891945d748d7b3c3840b3d8c2335,雨女ゆいい,,UCq7qWkeHm5Qpjn8-jHkczDQ,,,,,Active,晨星與月,TW
d48ba82d66c44077b64d203530838b2b,蛸波ヤエカ,,UCy5ZoyicnyHLXsPppkIZV1w,,,,,Active,,TW
c3560477e81e4904b2ef88a72113926a,焦糖雪比,,UCkqv0tYRqP9KoffsO74CB_g,,,,,Active,,TW
4b9b64309ea0491bbde3b86b6c34bdd0,以柔ERU,,UCOJbhtkKyOOF63PsSMBhSpQ,,,,,Active,織女星project,TW
772d6a4ec0d7444aaa1d246255a569bc,林富貴,,UCbZ8OOwuBqLrAPtYjZN5u3Q,,,,,Active,艋舺會社,TW
7db4f2a2c7e64b8992f8392b918be35e,鬼崎魁,,UCsbCCK4-Z8J3PSjpk8AY3_Q,,,,,Active,,TW
59894ba7a3364119bb39d85250bb4b36,伊津レイニ,,UCFxnBtn2Tm3NbluDfP0eIdA,,,,,Active,超異界通信+,TW
d32bec1a4e90494f84d25f10f280d0f0,C妮Cinnie,,UC-xDOvvpUCSlyQ69eUfB8WQ,,,,,Active,,TW
fbd0d260a09c47b1a9dcc73fd41e7eca,宇紫醬,,UCMDY0ebDXrAeCphj5YB6K5Q,13376600,h6x6h,,,Active,,TW
7342482fda6d40f98e078505a24825d4,阿香Kaori,,UC72DNczNO1fr9bFjEoxL1uQ,,,,,Active,織女星project,TW
9870111c23124c19a12de7bbdeb8abc1,藍琉ウミ,,UCm3h1PfxmtC9er45raNzfXw,,,,,Active,,TW
cc85e4120c0746b7925c898a963f0747,裏明,,UCzBi5O-K8VY-pHPy_ZBsAEA,,,,,Active,破曉鴻羽,TW
af3699895d0c4da484549cf837e16620,GoC ch.曔,,UCCiU3yXWXenEeLocftwPKrw,,,,,Active,鎮魂鐘,TW
e933e161612e4a22a0e79383ed8d29b0,鹿羽,,UCllYarMoZZDGfm_PQ9LEEaQ,,,,,Active,CACV,TW
67bee95d50024c5e8868842f1ab31ff4,巴娜Bana,,UCmiPokDObk6d4MGy_naHebQ,,,,,Active,,TW
ea6005ecee82421192f122df7d4247c5,小巴姬,,UC6aAZVY0zeXj5vRZVRH3mKw,,,,,Active,超異界通信+,TW
33e25823c70446ac9462ce6f46223f55,鮫島泉,鮫島いずみ,UCBctGqTmCUBmcWwCC6KFolg,,,,,Active,,TW
6d258663b525462caedd26aa8a5af808,闇雲あくり,,UCPBtb_vUbLduPNsNhHMJ_PA,35875658,aku_ri,,,Active,2VR_Studio,TW
885f5b50342a434c8905b629f8a7f7d0,迦蔻天,,UCqDr67mTVwqgGPI2Q1lv0HA,,,,,Active,超異界通信+,TW
d5812b65b9b64bc88d9c0b13fb668a4b,青円炎也,,UC8uc1j0Jc4wfb6qNmGgYLuA,,,,,Active,,TW
511d8f6968d747a499d22286e865920f,雨宮修一,,UCfRuxN3lsQUGsG8A-Eh-fnA,,,,,Active,,TW
de0d9671e1d14cf3bc4f4df9fd71c359,霧山雲咪,,UCC7ErrVgfCzwBsxq3FDMoBA,,,2022/4/13,,Active,EchoRecall,TW
ef721a5c7d744a379bc6c8d7084e2602,墨林,,UCqG2uDnGDcqcsgeM7VtNNHQ,,,,,Active,,TW
30f9150de17b49c9872c6ac169463355,薩利赫,,UC1EPyl2m6Ki1t4tp_8efWOg,,,,,Active,Soxius,TW
f2201908ede14072b108110333afe1ed,町田悠律,,UClP316u-YpB3cbC2EZnFPSA,,,,,Active,EchoRecall,TW
2b8b45efc72345ef875e47ff64c8d0af,天海汐夏,,UCqpggR5bxlzmEUHMzHiTy3A,,,,,Active,,TW
ac55730477c742458317119680eb3365,星野ニア,,UC6Fg3Z4zr6VzkrRVgl9dQyw,,,,,Active,,TW
e345e71197ee464b9f423292f978f94d,綿醬,,UCG0IXuM-GTUI0_trD533K2w,,,,,Active,,TW
dab175c5472b420c975aef2685a9d83a,優姬,,UCoehpx7uZAlFMpiDIrkL_AA,,,,,Active,,TW
82bc06ac5c6e42cf80ec426c5b31a3c3,陳招福,,UCid3ZJZt-NdCQj9dSKC_eVg,,,,,Active,,TW
e528741a13f44341b265cd9e599a8f3f,藍色豆花,,UC6qOCDGMYrhO2uaYd17cX-A,,,,,Active,,TW
ae37e3618a574449a4254f81d7941eff,SHEEN,,UC2rwsdqkC_iG-UdaRal3Uyg,,,,,Active,,TW
e04b970f339243258cb0dc0c5735274a,泉花,,UCXknZnuOkoKd_OHcpe6YqjA,,,,,Active,,TW
72ee59fb29644f8b88a4dd3d7e91fe39,鮭魚Shamon,,UC6oqmpqc_WhQ6XrD4E28V_w,,,,,Active,織女星project,TW
2e05bf5968cf4b3789a1316f5b05d857,法蘭,,UCw9ekU9efg0j8PJ7Lw6D1zw,,,,,Active,回家部,TW
4305baad27b548b6a6d2ebe347d677b9,橘醬,,UCFtTdTxNDJN7EbjFzxfC-Zw,87582161,nnickowo,,,Active,動物好朋友,TW
64ba7d8b97344c77877ebae2b07ef7f7,憨吉,,UCqiDlnk9CYklCv-M6Q23fLw,,,,,Active,,TW
687a9f0bf22f4f89a876777d3c61d241,三日月小咲,,UCsOVQTI3-BZhzDU3AKmskfQ,,,,,Active,,TW
9a855edead3a4b359f2ff226a2e84d81,蕭世高,,UCgCToO4wxMsk0jetkqzgUaw,,,,,Active,,TW
efc03253741d408ea9ee07f79a3b6f54,雅漾茿奈,,UCM2zXSgojFFPlKIZo5kjA8w,,,,,Active,,TW
f7c7a97cc1e84595ac3a9b06e19009b0,Rizumu,,UCKPZ8-kWwhmDvAQ85K51FyQ,,,2022/2/17,,Active,E.M project,TW
3daee44c0bab401386813cff327a10a2,兔夏 TwoSha,,UCuzcLqIjiKXbrP2oi2m8bog,,,,,Active,,TW
ee5418c900a7400fa44c821eaaca0218,夜想,,UCPI7UzTUFM6VqQqZA10OxZg,100345331,shounenwind,,,Active,土芒果社,TW
81387cdce77a4a9b9338145b28ae9ff6,天堂密室,,UC7P5GH9nvcjP120r62h3v3g,,,,,Active,道具屋【玉兔】,TW
9cfcb0a0ce58442f833192a960b0ae9f,蘋鈴子,,UCI_7WuwAiRRKxY9nIiHXVqw,,,,,Active,,TW
bf425f4bc9154c00918ed885bdced632,喵朵伊,,UC7VNrZqdH_t8dLMdrp0NrJQ,,,,,Active,,TW
490a48eedc944f9cb74501e6eefeb04d,慕晴MuQing,,UCu9fr1C4zVazXO-Tl-J0tFg,753971270,muqingofficial,2021/6/12,,Active,,TW
78d441a2d6584d078a6ce202238d36b9,Gano Kururu,,UCJlJBjU-mTWSpsMBonpldqA,,,,,Active,,TW
d4e45d5ea1bf4a3a887b9f99ef60fda3,帕芭,,UCrFYPr-40zzQbUgqziFyR1Q,,,,,Active,,TW
7dc8617f6004470c8a65a67a9abdf661,小樹,,UC3-9xxFivNcK2h8IGkkSEew,667573782,treeminadaisuki,2021/5/15,,Active,,TW
04efe2883aff4fb189084cb815c7c036,夏音,,UC4OFbELY9JRjmFlKTyebehw,,,,,Active,,TW
437e42e62abc4dfc9fb0378b1fff4ad2,晴乃森,,UCv6oLxnNxHuGjidunvhdseg,477408589,harunomori,,,Active,夜貓森友會,TW
3588ee10f67c4911b544e48223c57c7d,優優,,UCdQhBJFznF2Mj-YYbfyzBOA,,,,,Active,,TW
fa4670044243447fae2e7407c741c989,Hayim,,UClir07nIzPkvMZibGtSf1Bw,,,,,Active,,TW
62d6466e900941d9b516c95cf222aa40,羽蔚陌凜,,UCS8_3lt1UQlgFxN8BPf0lmA,525860017,moyuowo,2022/4/26,,Active,,TW
40d00625f0504909bb2cd0a99f1b49bd,MitsuAki,,UCJtDtV3mBzkd61blOr9Pofg,,,,,Active,E.M project,TW
bd3c32177d41477f8ee05b7f1bdf751d,祿元,,,39054353,luyuanabyss,,,Active,,TW
7cd55e03d87c4c77843a437ec0703670,Naya,,,128034956,porknuckle_gaming,,,Active,,TW
cd3746633e534352be193e846f2c51ad,阿謙,,,231605962,chris77v,,,Active,That Must Golive,TW
7a582137181d4ccca797d9ef184da165,涼兒,,,167594512,kejiouo,,,Active,That Must Golive,TW
a8f379151e1a4dcb8a2c9e71250d853e,NEKOC2,,,401097088,nekoc2,,,Active,That Must Golive,TW
9f16af61067f475db6e52bd280148790,枳醬,,,95241890,zhizih0501,,,Active,動物好朋友,TW
2e454f2b51c649cfa913dac2ebd9e470,Purple,,,107297389,klnpurple,,,Active,That Must Golive,TW
df16e863bea643d3a8a90ccb5577ed04,BI PU,,UCp1w3EXSA_qnreWz6KFYF1A,,,2021/8/29,,Active,Black Rally,TW
723b51c73c1c494c87c5b237866f3561,薇拉•奎恩,,UCYRTH4FSqzmMoWZDC4ry5qQ,,,2022/6/18,,Active,Black Rally,TW
b16b9643e24d404a8de6d66551451b85,瑟媞‧莫娌,,UCMW32vnl7U-dGQFQlmXoNBQ,728878927,psychemori_vtype,2021/8/30,,Active,Missing失蹤人口,TW
58236b14672a46588fa9811290fbda22,法托爾 懷特,,UCpe4hDlsZkl_R2BHw3hbUOQ,,,2021/10/16,,Active,Missing失蹤人口,TW
fc40009b63044315a8853a4a6f1bddce,卡珥斯 懷特,,UCeHNz638cUC1slOTSfTo8RA,,,2021/10/20,,Active,Missing失蹤人口,TW
4e646b9f3b024416a122048d7e1ca4f8,Sherlock Ch. 夏洛克,,UC0CeHdXwHehA7h4F84AbpiA,,,,,Active,,TW
6d76e6b27f164061a216ec2831bd8dd3,艾菈絲,,UC1MAF6nTlnau2M_4GAg9fig,438479458,eihraz,,,Active,,TW
19cd90980abe4f038f8f226f4f1bcabb,尹奈.夏洛緹爾,,UCyEop_kNkngaWdoQ9WiCg-A,,,2021/2/17,,Active,,TW
6790376d72ef4bb992cef011444aeeb6,明神月鳳歌,,UCK_ppGRUJ33-CzpiWeUAKOw,,,2021/2/10,,Active,,TW
cfe0c2386d794c229d71c5a6a7e28333,村田苗,,UCabQQq9Jy4gtCij38EdsHKQ,,,2021/4/22,,Active,,TW
94f9966aa28a45e1ab4b94507037d1d7,珀晞,,UC6tjGbBzNGR3i9RHstGUvWw,,,,,Active,,TW
738317b741174fff8eefca31fc2de9fe,ÊdgeXD,,UCKSic0nOuD_7fzBk8FHfNVQ,,,,,Active,,TW
ca8d038d311e4cccb2deded15cee89cd,神山鈴音,,UCl5wbgiHC210jNLoToqhYzw,643358554,kamiyamaszn,,,Active,,TW
0f813d66362d4fc29dad8261e04e8d43,赤羽瞳,,UCVpMC2Eaqks-OPUCOTRFDQA,80548776,akabanehitomi,,,Active,,TW
d934f04d65614717a56a41ec2c7e78d2,菲利亞,,UCd04vOua3CJBqcewvLuqkKw,,,,,Active,,TW
c964cb46cc9d411aaca372f9e459d2dc,我響穗教,,UCk6i66Y0rTnebqVSSG4zgKQ,46893639,luo00,,,Active,,TW
c96d7005ef6e48178757a1ddc5f92a9c,Soli,,UCU3TI1Fsi8AXwmXPv7wIhng,,,,,Active,,TW
ad2aef5af5074f14af7f6ddf7899743a,無糖仔,,,67632773,sugarfree326,,,Active,,TW
b126053a1356460ebf85a874a6a55aca,高雄林小姐,,UCfwIUmAj5QKbaAxHoOR-23g,,,,,Active,,TW
a8ce4642418b4fe8ba1471a32097f4c4,歐妲,,UCfZofhrZ4pxCESrcs5m5NJg,,,2021/12/11,,Active,SquareLive,TW
d1dd83b6e8a24df4b61f766cff45113c,語風薯薯與愛紗公主,,UCLHSj-ZnzmpQlZuUcnXMoVg,,,2021/8/21,,Active,,TW
95de1fe6727944e68404aec425d09170,海唧,,UCI-b1GL4y_zoBoVozwmgrWQ,,,2021/12/19,,Active,SquareLive,TW
8dd4a8b4598e483e9112b2b1a9466013,晚安了,,UCB55CHHE95ZJEX_jSDIAyjg,54872439,thgindoog_live,,,Active,,TW
ce2a2c07a74640fc8d3b39d022b16dd9,名雪薇薇,,UCdesGlD7t5JV-z28p5GqVIw,,,2021/11/20,,Active,RenewLive,TW
00bdfa7c234a47b285152f675d6c650a,神草甘蔗子,,UChCgJs3aa3WR_elsODUVakA,,,,,Active,甘甜糖罐頭,TW
de0e98c9266449b7874a942cbbb63a0d,阿爾姿,,UCULLc5b5rzDNp9K-rtF8W5w,795706168,amrzsmonstar,2022/1/17,,Active,SquareLive,TW
d797701ab1564b62906f91a341134a9e,夢寐愛姆,,UCvUTCi2Ms1eP-bFnh0lfGHA,,,2021/11/20,,Active,RenewLive,TW
febd22ec0bec4ecdbcd383be8c2694c3,初春桃,,UCd8HRfH8S2TUJ47qkmYR9Kg,780662549,uiharu_momo,2021/11/20,,Active,RenewLive,TW
443df65de03b4bd581708efc29b283ab,海老瑠花,,UCKFv-yBQr08D0-4wpt_53TQ,753541842,rukadayovo,,,Active,,TW
ab4f892ca62e4043b6287bdfe50b145d,予樂樂,,UCUNA_bG3mRYaMSA1XgKjuHg,782442856,yulelech,2021/12/19,,Active,異界冒險團,TW
bc70de85cb744f13bffae8a81ebd6bb4,紫映遊月,,UC9H5JijqcmqYQpB8yK3sJCg,,,,,Active,,TW
14770d49681b44c1a6a7fcbdc265f539,水縹そまる,,UC3rmrlimhWzTsJ1BxY6-p1w,,,2021/11/6,,Active,,TW
2a310e9273014b12a0517d13d25697e1,闇音ネル,,UCymOeVRWRzjBrN_wfL7_xsg,,,2021/11/26,,Active,AuroraLive,TW
2e9fc0ba8558414ba1888ce3a516fc1b,AI葵,,UC7UlsMUu_gIgpqNGB4SqSwQ,,,,,Active,,TW
65d2f574783c4c6297aaa915a891acda,稻源剎禰,,UC4wxRayAGJSHWHZPhgTApyg,,,2021/10/30,,Active,惡貓計畫,TW
03b825a2908749099e40cd4a4d1169aa,牧乃柯寧,,UC5oghoJUIvFHnLZaz5k34rA,,,2021/11/20,,Active,RenewLive,TW
a83b6d485350402b90238deb371ae654,花房夢娜,,UCE4AYOumlJCFRHSV0CfyJWg,768360719,monna_1113,2021/8/17,,Active,,TW
3005ff0c09064d7f924c506e1e9c18ba,猫夜 凜,,UCUehf7oiKbmczOFFFE3quAA,750032003,nekoyarin,2021/10/29,,Active,AuroraLive,TW
75d0bd5fa58a4a5fb479e3b2ebae82a7,音彌彌,,UC6bzNHXhkRIm1anfxIRb41A,,,2021/10/15,,Active,,TW
af9cab022b2d4d1cb7e57246975842c4,狸狸兒,,UCYsZjpYAuBdytWpZEyZKO4g,,,2021/9/14,,Active,狼谷娛樂,TW
65a06925c0fa47649984627f5989ab1c,羅德哈特,Lord Hatter,UCdxaVhw_ObaGU_4hh1gIrng,,,2021/12/29,,Active,SINner,TW
1ead15220cb842a79c3922d08d618e31,魔目佩塔拉,,UCqDj_xDcID1Z6hTcr7FxpTg,,,,,Active,,TW
b211eff7fcd04d47b81ed440890edabb,魔海ルナ,,UCOf-zm2kuWGdf00DUX9B9Ag,748275667,maumiruna,2021/10/30,2022/7/30,Active,波塔學院,TW
423dd7da92be47f4af7273c5f74efb27,菲フェイ,,UCoqZzJiVUMhmY8nMYOqa_Tw,64404150,fei_z,,,Active,FahonLive,TW
42844ee6e0cc47938829b43a3101b9bb,露莎米娜,,UCOM-k_e60saQjIkA8m4sqzw,764500697,lusaminach,2021/9/14,,Active,KARE Studio,TW
b0fa9fc53f99425db4cca93d2d48a91f,梨菈,,UCGJxABIB4vdwTpEgmY3e_wQ,,,2021/11/18,,Active,VOICEMITH,TW
3bcfb277595f489ba52734d6f21c08e1,清水望歌,,UCYzYYJ0xBdNSXm5I0BWEqJA,,,,,Active,AirLife,TW
8e249f04f6cb48bda24f1513a472f4d8,御影曇天,,UCE2B5YLwJSopJy4EZhmV7Iw,,,,,Active,,TW
099343479418442e8d56bf32553492c7,蝙蝠貝特,,UCxdsrzESGXN-OfXLanWW6QQ,724991443,vtuberbianfubeite,,,Active,,TW
d96ffd71ce0d4f508b270703149a6669,蘇米,,UCU6G8V1wfR1snWCYXjUUCBA,,,2021/12/16,,Active,浪海數位,TW
fd6a0236861940389e15ef85b16c6069,烟花蹦蹦蹦,,UCx_1ffdoE_L06OExQGhz6nw,197367758,hennie2001,2021/12/31,,Active,FahonLive,TW
7f049d05ff3a4946998b9ddd7df409fd,白海キキ,,UCh4gi2VqTQsLCPIbRJZ3V8A,759920514,kikishiraumi,,,Active,異界冒險團,TW
1c4d1b6728454276a4a5c4e0d6a94a20,貝蘿,,UCBg--1PwCyNYWfSpZCr41Kw,,,2022/1/20,,Active,VOICEMITH,TW
d696846211eb4a7db8144a7044cc8c8a,京洛,,UCvibu2DQGJbvBb6DDz25EuA,,,2021/12/12,,Active,靛之森,TW
532b143e82d6452fac9a18d1d025a2af,碧兒,碧兒BILL,UCLURUhaw4kqjhb_Y4rAb7ig,,,,,Active,比爾數位科技,TW
29d3dea4a1684bec9592e2ccc3685c57,雷克斯T-Rex,,UC2EgSribbXMwGRxLhplQE4w,,,,,Active,,TW
d407b30c72a841bd82af1f5cc8ec0667,王顧採,王顧采,UCDK61SWPrZm3PDj8RohAM-w,716351258,chiveswang_llt5,2021/10/15,,Active,Lamplighter5,TW
8d0693c271284b76a407c9f6faffcfdc,御凝,,UCj3c0ya2KRTKDWuERbTv3Jg,,,2022/2/12,,Active,,TW
9bf0e2763ca0428cb23cbcd10be64f1e,米果,,UCz201HxiHn8cE-QU8pIZj_g,,,2021/12/13,,Active,靛之森,TW
4d738ca0bdee40e3b620f06ccc2dc987,天晴Haruru,,UCmS_0q3EI_KksF6SvCdlH3g,711319529,tcharuru,,,Active,,TW
656455380d524045b9f75d6082563f94,朵璃安,,UCnu3PBNLZZFbnCWHOqySV9Q,789696717,vtuberdorian,2021/9/18,,Active,,TW
c6d51e51df5a49f28bf25901f78a955b,紺野ピノろ,花太狸,UC39JPcTGHTu9_lf66FCH8Mw,272186909,konnopinolo,2022/1/30,,Active,,TW
0641a9c8b9a94994aaa33e0c86fef75b,庫洛姆,,UC2ZWggon1NOT2TGaVUMzY7A,749191580,kuromu_oxo,2021/8/29,,Active,,TW
8b69d6c508194b93b14fc056038160ab,冰煉,,UC6aT1wJaDkT5J4a_fD-n53w,715516505,relive_bang,,,Active,ReLive Project,TW
d35707348d554507a98f97eb59230efc,天櫻咲樂,,UCK-H5yv8OpCce5xmUrbOP8A,,,2021/11/5,,Active,花遊工作室,TW
1ff951f194d6455393ba37814e5cc750,無眠默莉絲,,UCimnmtiJeXq-VkLg2jL0qJw,,,2021/9/11,,Active,V_up Live,TW
bf58297d50a741e5b1808ec4c445f216,水星スイ,,UCYOM2kHMoRgsNwvYSkuzudQ,,,2021/12/18,,Active,,TW
6dc75ab227e34c928598bde8f2d324bf,海克莉絲 HercuLes,,UCNq94QHAnn-zCxXQYpvPk7A,,,2022/1/22,,Active,,TW
fe8ee7b57ae74a1388127b81b136c7ea,胡兎柚月,,UCt4mxuTjnMNpPeYwb461G2g,743921931,runayuzuki_1230,2022/2/14,,Active,,TW
20f361a84fb3439999c550c10fcf5642,摩米,,UC7hKLhtE8Ac1kNyAKDBYqsw,,,,,Active,,TW
73b97b1a35c84579aa8ffcd6534efad3,小金碧碧,,UC9pXpmr_eYeVMGS0lVt5vuw,,,,,Active,土芒果社,TW
9335c3076be84149abfbef91ac0e9e68,Koana 考娜,,UCAtYhckbtAft3JploaYQU8g,,,,,Active,,TW
43864254e678407fae3dc899f7155912,席蘿シロ,,UCTgn0COrDarUvz8mnN5nwnw,,,,,Active,,TW
e9a9d88bf69e4c83842fe05b3ae1601b,轉蛋姬,,UCREEHnDKQE-s87T_ozaw2KQ,,,,,Active,,TW
e4ec8ce2e12348949d5a280a0cf13e24,星波,,UCgcsXpelBL91q0UYn8CNG3w,,,2021/10/15,,Active,,TW
8c3af9f56a3f4f1d84fcfcfa9f280c8d,星間菖蒲＆紙野愛理,,UCzL1z9Mnr9Oba5ZjAqfa3lw,,,2021/10/23,,Active,FLOS,TW
17b1d3fb1e1944dabd5e6a45f94e2f6b,奶油花,,UC_Ow9V6w524dXSkbSGrdkGw,,,,,Active,,TW
70a7428607b845fc959fb7d4859d018b,若娜 Zona,,UChgMSy_ehZ9OCaUZQWsu0xQ,165414113,zona181227,2021/9/4,,Active,捶桌娛樂,TW
0693a90c3539472db663f0f8cac9ee37,牧牧,,UCHW8stFKoZQuAqOGLcXqenA,772836384,mumu0405,2021/11/13,,Active,,TW
9c64ee54cc094bf7931398eaf0c072d6,犬飼征二,,UC18AB_4Nox6o0YkFPsVbIIw,,,2021/9/18,,Active,,TW
263db06cfe814d4397e6fc8bc593e70e,已知,,UCcfvF2I7W4sN-6AjFMHhx-g,,,,,Active,,TW
d2c76258b7ff45ee88e3585c4c9ed0c1,幽璃子,,UCGA41VRh76SRI4bbcuIliXQ,765875147,yurikovtb,2021/9/18,,Active,,TW
3584322d47f14c7aa8f6e98511d3c54a,柒玖,,UCgczpgzCSjKZ7dChKCj0Wqg,,,,,Active,梓京海生館,TW
3a70f92abf21432caa63ad9b2e50e3af,虛擬硬幣,,UCrhQpycvblnRUqdrvGo2DIg,,,,,Active,,TW
757f1b20f7bd459ebd8949da907dceea,稻荷七櫻,,UClvxZ1pRfKcLDTdiP87k7aA,,,,,Active,,TW
6c7a8b443aa942a89a83485c98d10559,小原栞,,UCT1MvSNzIB-w6YhIQ9_-yow,,,,,Active,UMiLive,TW
84be0f1e2b414125b39c80648897dd7a,青鬼恕冴,,UC4iaIxWQnl1Ilzxmqqf6BSA,726642711,aokiyukisa,2021/10/13,,Active,FreedomLive,TW
139504fddc7f4168b2852e4ffc685794,斯法爾,,UCAwwK2V0D8q_vf339qvXlJQ,,,,,Active,,TW
e6c29967866e42fa88dffb77f366be84,花御いしき,,UCtjosoymWqb5YtyL5BIqRlg,,,,,Active,,TW
16c4a9b7211a44f6b98d8e1aebf4ea70,朵朵子,,UCp_5Bkxp7fdL-Q2C3bElm-A,,,2021/12/5,,Active,,TW
4d69a0d9f9d54e0a92e16d650a3be1be,阿媞蜜斯,,UCtjHWKfwvT0Th-2Ved9fhWw,,,,,Active,數位卡夫特,TW
bcbf00e1e98b4d5e8af20f29adbb0645,阿路路‧索米,,UCMtQbSEnJcyVRFIL8xvrbmg,,,,,Active,,TW
c4c40346f25443958f26010756c4693a,暖杏,,UCm2vXWmv429pqvbLTmA6azg,,,,,Active,,TW
02e7729df0424fbbb21b77ccd543b0be,映聲,,UCFzWl58vtucKFzT2jUW9X4Q,,,,,Active,,TW
33918eea49984fb499619652ce58a4fa,瑪芬,,UCP8IauxMY_ypeURGg6q3uAg,,,,,Active,,TW
326e254f0da14bc6bfc5d379164cf5c6,凡笙弦語,,UCVPKt4KgaOuw6VTfMlxwLdw,,,,,Active,,TW
0414bb8fc082472a9434bd4a463a9865,佐倉よな,,UCx_rqgNN7LmcOy_IBXOiqOg,,,,,Active,,TW
44052b3832774bd7a4e4151f044c0901,蘿芙,,UCrW_k5X9QKODC4-2F3dzuYg,,,,,Active,AirLife,TW
a0352de07767405b9588703226b1daba,舞綾真璃,,UCEbHRn4kPMzODDgsMwGhYVQ,,,2021/7/31,,Active,,TW
c371d4c7f516451bac8ae3a9a13dc7f2,緹莉玲,,UC_MgW5w1IEK9dFspmrHio_A,752839727,tilliling0130,2021/8/6,,Active,,TW
8f5a694a4e0841f9a3680cba874008c2,亞蕾西亞,,UCzOltw93uFsCiVN3DDXyktg,,,,,Active,,TW
8c6bc741e4614154a63e987f930a468d,虎屋レイ,,UCgWN4pwpwOmORhthFroc3Vg,,,,,Active,,TW
1f445fb1ee7447c2add6738b86570b2e,月村迴,,UCxRz3JTdVKprxynIjvulScQ,,,,,Active,,TW
5f9767b104b54292bf6dd29863c0c6b1,阿德利•悠果,,UCvdy9jUEvZZf3sug2VAvK0A,,,,,Active,,TW
1b6e28ac923f4134a3627badc2fa8ef6,NOROI 千祈,,UC2-2MeP0TnL5qFYMt7OIxqg,,,,,Active,COZY BOX,TW
3041fd3fc8dd4b7baa15cfef7edf56f8,Tuna Ch. 鮪魚,,UCWj_BwKlTY3N1J2g234xhwg,,,,,Active,,TW
cf648a09bdbc45429f4fae7dfff1a040,e04,,UCv7_EfkdYZ8HAKZ5hPTep8Q,797783553,vte04,,,Active,,TW
d3ae105969be4117ade8be2e8d19c008,露絲,,UCcE5DWjVsSgREfR8t0A5NYg,734466067,ruth_airlife,2021/12/20,,Active,AirLife,TW
fa5a7cdc259543259af42bb23f1e4041,515,,UC6sa4q1MO4eLs2kq2a4FAnQ,,,,,Active,毛蟲娛樂,TW
d20c66018a094127805133f051037124,伊糯姆,,UC72QDntJADIJpkbwX0iE7GQ,,,,,Active,,TW
7590a1897f184aeeafd3bafd05900ce4,莉可蘿,,UCGzUku9i3U4EdfDTn9QQX9w,,,,,Active,AsokO,TW
a3f2963a57094502a10845075cdee88c,血滴,,UC05KJAWI1kIfaI2JG9NWZrA,,,,,Active,,TW
60a400d6a5d841f78b352675c383dbef,但但,,UCkGLJWP8pEa22yIrDBEkmoQ,,,,,Active,異種族集會所,TW
a195a2e2e27240bfbc1e9cb475c35e8f,藥袋癒太,,UCQN1nDoEJSRJF33t3xJ_6wA,,,,,Active,,TW
7ce04ee5bb63467f8b70a69136049218,諾諾莎,,UCmdJ8oZUgzrXiQ2D20rGEgw,69868875,nonosa_,2021/12/14,,Active,,TW
f513e865b8aa4afab938316563c4955f,陸吾Riko,,UCtJVDpP2sFkftPWlvfFBPKA,756842156,riko_vtb_ch,,,Active,,TW
5b40a93fac8646f48fca66add3d3642c,黑伊 白,,UCrba_zFNLKHs4fOYaM9uUSA,,,,,Active,,TW
c9510d2324d34b6fbd19ce627bf2bbac,媞魯,,UCY_uSF4N-pMQVRONQihcW5Q,,,2022/3/11,,Active,VOICEMITH,TW
ab7fb3b59bef4d869388be703ffa8c01,瑪莉安璐璐,,UCLmaa3X7KTJcCZAukc8keRA,,,,,Active,,TW
556c69847bc14bc7be03b3e40e52ac98,綾璃子,,UCKYB-wAACpLu30qp1cYDjYQ,,,,,Active,,TW
b89bfb191b7849668e2cdcae58adaeca,阿卜巴莉,,UCp3NQPcLZJdHczwniHLM84g,,,2021/7/25,,Active,,TW
45d38ce14fb644c0890823d444a33276,阿爾法はるき,,UCg0S8R62aybEDqSwpg8xeOA,,,,,Active,,TW
6c166d9128e74147a5c0b1dbf89c885c,音瀧克洛斯,,UCraG1MIDpvC-F2JM4rVBtRg,,,,,Active,,TW
998ce6d722e9489582488548bc9a4d29,悠隬,,UC3k456qjR43GqoqJMrXNkOA,,,,,Active,,TW
0b1217df534d441bbdeb11d5f2a6465b,提亞咪嗚,,UC2uiZzfcPQy_wWRzPxYVB_Q,708186739,tiamiuuuu,,,Active,,TW
